362, 138
3.6134830890771052, 5.192161756491824
3.027371276465748, 4.7678168041612015
2.7891420656086487, 4.595338855500662
2.7843494115250107, 4.591868973944108
2.684493199361625, 4.519573076337816
2.5908856045137125, 4.451801177667928
2.5102979599270667, 4.393455722987196
2.456961757284819, 4.354840312274209
2.4402068619715034, 4.342709768067369
2.4002928690888683, 4.313812037220341
2.3813461123721296, 4.300094585357421
2.358587497817022, 4.283617348419524
2.3350855905663703, 4.266601967570052
2.3109388525211423, 4.249119729225307
2.2778433257243993, 4.225158567824464
2.254794529179711, 4.208471239126111
2.2534004850940743, 4.20746195120811
2.2625182944942375, 4.214063245213828
2.2715098340776354, 4.220573119872208
2.2643236841718655, 4.21537034734043
2.2574879297069534, 4.210421261107834
2.2399953212368517, 4.19775661257548
2.24055193563356, 4.1981596013986975
2.2495025513816307, 4.2046398472003
2.2405029615994514, 4.198124144198003
2.227832769253017, 4.188950924939185
2.2219021308565594, 4.184657142740148
2.2153884810921958, 4.179941260310749
2.2132259895060997, 4.178375616402416
2.2058792828439224, 4.173056600779001
2.199269934026451, 4.168271432235151
2.192512075525769, 4.163378742680656
2.187203770054732, 4.159535529519626
2.179425924188297, 4.153904369112327
2.1746187457834303, 4.150423971947204
2.1670846555342806, 4.144969290606819
2.1620963882681488, 4.14135778510614
2.156185471123101, 4.1370782810931255
2.154414374849966, 4.1357960073913755
2.1524243180361857, 4.134355206258198
2.1562209487172774, 4.137103966871309
2.1536874653636935, 4.135269724923314
2.1469010645681026, 4.130356370747306
2.142892510485396, 4.127454177591427
2.1390172174739988, 4.124648465451175
2.1307871490430426, 4.1186898959071625
2.1179291950428065, 4.109380737210992
2.1179094803882683, 4.1093664638011065
2.1200407774289536, 4.110909522858562
2.117180462832587, 4.108838655090793
2.116978498926857, 4.108692433223045
2.11219400951635, 4.105228462889838
2.1089198369800726, 4.102857961973572
2.1091838648944927, 4.1030491181836135
2.105477360308248, 4.1003656088631715
2.100557867455237, 4.096803896037591
2.094947024880922, 4.0927416460137875
2.0903962772896953, 4.0894469047577395
2.086571857358964, 4.08667802472789
2.081419517990083, 4.08294773102482
2.078467633498234, 4.080810566652722
2.0741407797824074, 4.077677924562463
2.0725289117776238, 4.076510932126999
2.0689025279062334, 4.073885430204113
2.063761872571368, 4.07016359574167
2.062949292491786, 4.069575287764053
2.0599520338652213, 4.06740527251842
2.05590698036685, 4.064476653785599
2.052969350243581, 4.062349809576353
2.0518301819313103, 4.061525051718268
2.0481270662016344, 4.058843995929983
2.04926364345331, 4.059666877860197
2.0459991387645236, 4.057303376465515
2.042543312100188, 4.054801357960536
2.0415886460009887, 4.054110179704716
2.038710647789734, 4.052026508999767
2.035516824023988, 4.049714180593368
2.0332360792920388, 4.048062921407436
2.0328439920010477, 4.047779050208758
2.0337451213332014, 4.048431467845238
2.0318145886925776, 4.0470337622134265
2.0314629754867073, 4.046779194252377
2.031821646438314, 4.047038872021339
2.0315064638588973, 4.0468106798338415
2.0308645997484347, 4.0463459702178675
2.027288693674489, 4.04375701422033
2.0247078775608283, 4.04188850335404
2.0228080871834258, 4.0405130551208
2.019645057786657, 4.03822302183754
2.0181782621513684, 4.03716106179759
2.0158769365640983, 4.035494902072407
2.013098476887449, 4.033483297266512
2.0102853301093164, 4.031446578999145
2.008482346233476, 4.0301412186730365
2.0071798054661243, 4.029198179157474
2.0055245752151674, 4.027999792455781
2.0041563731075556, 4.02700921412987
2.0026287277191153, 4.025903198868639
2.0002585849080035, 4.024187215473395
1.9975965440774688, 4.022259897912088
1.9958686291859231, 4.021008887530608
1.9966147200033213, 4.021549057282405
1.9957907680796303, 4.020952516089652
1.994301213142178, 4.0198740783149365
1.991530918581651, 4.017868385053115
1.9897228026522216, 4.0165593091202085
1.9883175393695858, 4.015541898503581
1.9880183019064293, 4.015325250580255
1.9876247398116167, 4.01504031162361
1.9867751426577867, 4.014425203284238
1.9855718426964475, 4.013554014112228
1.9827838895042584, 4.011535536001083
1.979489011592684, 4.009150044393103
1.975389742381332, 4.006182173484084
1.9756998135324733, 4.0064066649975105
1.9762047217793568, 4.006772218568254
1.9769101743835358, 4.00728296625368
1.9745234811536216, 4.005555000355222
1.9701575946541856, 4.0023940985296305
1.9695039568348267, 4.001920864748414
1.9691788126542504, 4.001685460361678
1.968393160219329, 4.001116647998794
1.9686981642746015, 4.0013374709348115
1.9681983924362796, 4.000975636123867
1.965872819199353, 3.999291921100332
1.964377423208782, 3.998209254403158
1.9628629677678184, 3.9971127886639004
1.962872187257148, 3.997119463574175
1.9622781667176528, 3.9966893927035807
1.962530616658046, 3.9968721664604256
1.9628085374015634, 3.997073381078732
1.962698918190277, 3.9969940167697606
1.9636856151081807, 3.997708385338323
1.9642414153338608, 3.998110784701715
1.9635383315144046, 3.9976017520164286
1.963577228249435, 3.997629913252591
1.9634419022041, 3.9975319371957685
1.963066407393076, 3.997260078952587
1.9624759116811907, 3.996832560057182
1.9636884647487491, 3.9977104484780943
1.9644454366400275, 3.9982584961273795
1.9646134755863804, 3.9983801563245396
1.9641882944762652, 3.998072325200816
1.9651774113020557, 3.9987884457826883
1.965226600140988, 3.998824058502075
1.9650491222998374, 3.9986955645450823
1.9636164218937826, 3.9976582894510986
1.9614601776673486, 3.9960971686311604
1.9605281133654013, 3.9954223540765508
1.960153028542338, 3.995150792664653
1.9591568117582738, 3.99442953171299
1.9588090146654054, 3.994177726617753
1.9591105025326578, 3.9943960038336446
1.9579181344123056, 3.9935327293145093
1.9580826047631756, 3.993651805848539
1.9577563031927383, 3.9934155635115425
1.9578284847623117, 3.9934678229679137
1.9574802796805517, 3.9932157224887197
1.9575049141911427, 3.993233557874387
1.9575151780969857, 3.993240988942218
1.9578061118047079, 3.9934516249466085
1.9575693431243257, 3.9932802044220117
1.9558963191399206, 3.9920689350573024
1.955405333208758, 3.991713461243141
1.9555260143489863, 3.9918008343886657
1.9561164580649304, 3.9922283156390095
1.9562671650346404, 3.9923374274850794
1.9562053312692769, 3.9922926598389568
1.9569797012250771, 3.992853303686956
1.9585528356982747, 3.9939922530455507
1.9592563358280433, 3.9945015871395033
1.9593769782869281, 3.994588932279736
1.960135372200959, 3.9951380094734943
1.9612984381131782, 3.9959800691939407
1.9617879902792885, 3.996334504962205
1.9604397297566296, 3.9953583643437995
1.9605220749831431, 3.9954179822877958
1.9614917875996125, 3.9961200542221196
1.9621179218916633, 3.996573375449564
1.9626254148305597, 3.9969408003373257
1.9629767575861155, 3.9971951724923476
1.9637692035257486, 3.9977689033526422
1.9644502568137316, 3.9982619859331416
1.9650851834750735, 3.9987216728359534
1.9635519934611314, 3.9976116432658593
1.9636759353896522, 3.997701377222108
1.9636864784491432, 3.9977090103971795
1.9637182828221633, 3.9977320367632463
1.9635517963526044, 3.9976115005592856
1.9641052609819918, 3.9980122089509624
1.9645016007080935, 3.9982991589126597
1.9649690899380092, 3.998637621115119
1.9645374938781897, 3.9983251455678093
1.964503210821806, 3.9983003246349873
1.9650508121179806, 3.998696787973418
1.965063600150177, 3.998706046508728
1.965291328543912, 3.9988709218657923
1.966226274988703, 3.9995478230918207
1.9671713953085244, 4.0002320902033714
1.967886872652154, 4.000750095800159
