MALid, booru_name, confidence
207, record_of_lodoss_war, 0.015904572564612324
208, read_or_die, 0.01126573889993373
209, read_or_die, 0.017229953611663355
211, death_note, 0.009940357852882704
212, project_a-ko, 0.009940357852882704
213, pia_carrot_e_youkoso!!, 0.005964214711729622
214, pia_carrot_e_youkoso!!, 0.00728959575878065
215, pia_carrot_e_youkoso!!, 0.007952286282306162
216, pia_carrot_e_youkoso!!, 0.0066269052352551355
217, death_note, 0.005301524188204109
218, kidou_senkan_nadesico, 0.021206096752816435
219, kidou_senkan_nadesico, 0.019218025182239893
220, death_note, 0.004638833664678595
221, mezzo_forte, 0.007952286282306162
222, mezzo_danger_service_agency, 0.010603048376408217
223, dragon_ball, 0.09807819748177601
225, dragon_ball, 0.05765407554671968
226, elfen_lied, 0.01656726308813784
227, flcl, 0.012591119946984758
228, jigoku_shoujo, 0.06494367130550033
229, ninin_ga_shinobuden, 0.010603048376408217
230, gundam, 0.023194168323392977
231, death_note, 0.009940357852882704
232, cardcaptor_sakura, 0.021206096752816435
233, daa!_daa!_daa!, 0.013916500994035786
234, death_note, 0.007952286282306162
235, meitantei_conan, 1.0
236, fire_emblem, 0.01126573889993373
237, eureka_seven, 0.03777335984095427
238, fire_emblem_if, 0.017892644135188866
239, gankutsuou, 0.019880715705765408
240, genshiken, 0.013916500994035786
241, girls_bravo, 0.011928429423459244
242, death_note, 0.017229953611663355
243, death_note, 0.012591119946984758
244, death_note, 0.015241882041086813
245, great_teacher_onizuka, 0.07488402915838303
246, rave, 0.027170311464546057
247, harukanaru_toki_no_naka_de, 0.015904572564612324
248, ichigo_100_percent, 0.010603048376408217
249, inuyasha, 0.0636182902584493
251, kyou_kara_maou!, 0.027833001988071572
252, madlax, 0.013916500994035786
253, jungle_wa_itsumo_hare_nochi_guu, 0.021206096752816435
254, jungle_wa_itsumo_hare_nochi_guu, 0.02054340622929092
255, jungle_wa_itsumo_hare_nochi_guu, 0.017892644135188866
256, hoshi_no_koe, 0.004638833664678595
257, ikkitousen, 0.017892644135188866
258, hitsuji_no_uta, 0.00728959575878065
263, hajime_no_ippo, 0.06626905235255136
264, hajime_no_ippo, 0.015904572564612324
265, hajime_no_ippo, 0.0145791915175613
266, gunparade_march, 0.009940357852882704
267, gungrave, 0.026507620941020542
268, golden_boy, 0.031146454605699137
269, bleach, 0.1848906560636183
270, hellsing, 0.017229953611663355
271, gad_guard, 0.009940357852882704
272, noir, 0.00927766732935719
273, death_note, 0.009940357852882704
274, kiddy_grade, 0.01656726308813784
276, mahoromatic, 0.01126573889993373
277, mahoromatic, 0.011928429423459244
278, suzumiya_haruhi_no_yuuutsu, 0.010603048376408217
279, death_note, 0.007952286282306162
280, animal_yokochou, 0.00728959575878065
281, akane_maniax, 0.013916500994035786
282, death_note, 0.03711066931742876
283, anne_of_green_gables, 0.02253147779986746
284, area_88, 0.015241882041086813
285, death_note, 0.01126573889993373
286, fire_emblem, 0.030483764082173626
287, grappler_baki, 0.015904572564612324
288, beyblade, 0.062292909211398274
289, comic_party, 0.009940357852882704
290, death_note, 0.01126573889993373
291, da_capo, 0.013916500994035786
292, death_note, 0.013916500994035786
293, di_gi_charat, 0.008614976805831677
294, divergence_eve, 0.010603048376408217
295, divergence_eve, 0.010603048376408217
296, death_note, 0.010603048376408217
297, grenadier, 0.013916500994035786
298, .hack__, 0.015904572564612324
299, death_note, 0.010603048376408217
300, 3x3_eyes, 0.013916500994035786
301, shingeki_no_bahamut, 0.0066269052352551355
302, death_note, 0.019218025182239893
303, megami, 0.007952286282306162
304, megami, 0.015241882041086813
305, death_note, 0.010603048376408217
307, death_note, 0.00927766732935719
308, zettai_shounen, 0.017892644135188866
309, akahori_gedou_hour_rabuge, 0.00927766732935719
310, death_note, 0.003976143141153081
311, death_note, 0.008614976805831677
312, death_note, 0.005964214711729622
313, death_note, 0.0066269052352551355
314, death_note, 0.010603048376408217
315, death_note, 0.00927766732935719
316, death_note, 0.010603048376408217
317, final_fantasy_vii, 0.01855533465871438
318, death_note, 0.01126573889993373
319, death_note, 0.005964214711729622
320, a_kite, 0.005964214711729622
321, tactics, 0.017892644135188866
322, death_note, 0.012591119946984758
323, mousou_dairinin, 0.01656726308813784
324, kidou_keisatsu_patlabor, 0.01855533465871438
325, death_note, 0.00927766732935719
326, shingeki_no_bahamut, 0.008614976805831677
327, puchi_puri_yucie, 0.012591119946984758
328, death_note, 0.008614976805831677
329, planetes, 0.019880715705765408
330, midori_no_hibi, 0.00927766732935719
331, mahoujin_guruguru, 0.013916500994035786
333, death_note, 0.02253147779986746
334, marmalade_boy, 0.015904572564612324
335, matantei_loki_ragnarok, 0.015241882041086813
336, death_note, 0.007952286282306162
337, death_note, 0.007952286282306162
338, versailles_no_bara, 0.026507620941020542
339, serial_experiments_lain, 0.012591119946984758
340, koha-ace, 0.01126573889993373
341, spiral_(manga), 0.011928429423459244
342, death_note, 0.00927766732935719
343, tsukuyomi_moonphase, 0.013916500994035786
344, death_note, 0.019880715705765408
345, victorian_romance_emma, 0.013916500994035786
346, death_note, 0.008614976805831677
347, wild_arms, 0.008614976805831677
348, binzume_yousei, 0.00927766732935719
349, death_note, 0.007952286282306162
350, ojamajo_doremi, 0.02584493041749503
351, ojamajo_doremi, 0.027833001988071572
352, ojamajo_doremi, 0.027170311464546057
353, ojamajo_doremi, 0.028495692511597084
355, shakugan_no_shana, 0.024519549370444003
356, type-moon, 0.01855533465871438
357, bokusatsu_tenshi_dokuro-chan, 0.00927766732935719
358, iriya_no_sora_ufo_no_natsu, 0.008614976805831677
359, death_note, 0.009940357852882704
360, death_note, 0.017892644135188866
361, memories_off, 0.008614976805831677
362, memories_off_2nd, 0.005964214711729622
363, memories_off, 0.007952286282306162
364, gallery_fake, 0.04837640821736249
365, death_note, 0.00728959575878065
366, agent_aika, 0.012591119946984758
367, akazukin_chacha, 0.00927766732935719
368, bible_black, 0.01126573889993373
369, boogiepop, 0.01656726308813784
370, burn-up, 0.02186878727634195
371, cardcaptor_sakura, 0.011928429423459244
372, cardcaptor_sakura, 0.015241882041086813
373, death_note, 0.00927766732935719
374, death_note, 0.0066269052352551355
375, death_note, 0.01126573889993373
376, elfen_lied, 0.00927766732935719
377, ex-driver, 0.007952286282306162
378, ex-driver, 0.01126573889993373
380, fushigi_yuugi, 0.017229953611663355
381, fushigi_yuugi, 0.01656726308813784
382, futari_ecchi, 0.015904572564612324
383, galaxy_angel, 0.009940357852882704
384, gantz, 0.023194168323392977
385, death_note, 0.015241882041086813
386, death_note, 0.01126573889993373
387, haibane_renmei, 0.011928429423459244
388, death_note, 0.00728959575878065
389, karas, 0.012591119946984758
390, suzumiya_haruhi_no_yuuutsu, 0.015904572564612324
391, tales_of_phantasia, 0.00927766732935719
393, tenkuu_no_escaflowne, 0.01126573889993373
394, ai_yori_aoshi, 0.00927766732935719
395, gantz, 0.017892644135188866
396, death_note, 0.01126573889993373
397, death_note, 0.010603048376408217
398, death_note, 0.005964214711729622
401, rurouni_kenshin, 0.011928429423459244
402, otogi-juushi_akazukin, 0.007952286282306162
403, death_note, 0.00927766732935719
404, bastard!!, 0.010603048376408217
405, death_note, 0.005301524188204109
406, death_note, 0.01126573889993373
407, death_note, 0.07157057654075547
408, final_fantasy_vii, 0.0145791915175613
412, kore_ga_watashi_no_goshujin-sama, 0.011928429423459244
413, death_note, 0.008614976805831677
415, death_note, 0.0066269052352551355
416, kurenai_no_buta, 0.007952286282306162
419, sengoku_musou, 0.03512259774685222
420, death_note, 0.009940357852882704
421, stratos_4, 0.017229953611663355
422, stratos_4, 0.015904572564612324
423, stratos_4, 0.019880715705765408
424, dirty_pair, 0.033797216699801194
425, death_note, 0.004638833664678595
426, death_note, 0.008614976805831677
427, kaleido_star, 0.0437375745526839
428, kaleido_star, 0.013253810470510271
429, kaleido_star, 0.012591119946984758
430, fullmetal_alchemist, 0.02054340622929092
431, howl_no_ugoku_shiro, 0.008614976805831677
432, death_note, 0.010603048376408217
433, death_note, 0.0066269052352551355
434, legend_of_lemnear, 0.007952286282306162
435, magic_knight_rayearth, 0.015241882041086813
437, death_note, 0.015904572564612324
438, phantom_of_inferno, 0.00728959575878065
439, rg_veda, 0.015904572564612324
440, shoujo_kakumei_utena, 0.02054340622929092
441, shoujo_kakumei_utena, 0.013916500994035786
442, naruto, 0.010603048376408217
444, maria-sama_ga_miteru, 0.02054340622929092
445, tales_of_eternia, 0.013253810470510271
448, tenjou_tenge, 0.010603048376408217
449, inuyasha, 0.013253810470510271
450, inuyasha, 0.01656726308813784
451, inuyasha, 0.015904572564612324
452, inuyasha, 0.015904572564612324
454, .hack__, 0.015241882041086813
455, fantastic_children, 0.017229953611663355
456, gokujou_seitokai, 0.02186878727634195
457, mushishi, 0.03777335984095427
458, death_note, 0.012591119946984758
459, one_piece, 0.011928429423459244
460, one_piece, 0.0145791915175613
461, one_piece, 0.011928429423459244
462, one_piece, 0.017229953611663355
463, one_piece, 0.013916500994035786
464, one_piece, 0.017229953611663355
465, one_piece, 0.01126573889993373
466, one_piece, 0.00728959575878065
467, ghost_in_the_shell_stand_alone_complex, 0.0583167660702452
468, ghost_in_the_shell, 0.015241882041086813
469, karin, 0.017892644135188866
470, death_note, 0.009940357852882704
471, to_heart_2, 0.012591119946984758
472, to_heart, 0.0145791915175613
473, death_note, 0.00728959575878065
474, macross_plus, 0.011928429423459244
475, death_note, 0.007952286282306162
476, ginban_kaleidoscope, 0.01126573889993373
477, aria, 0.017229953611663355
478, sousei_no_aquarion, 0.019880715705765408
479, ueki_no_housoku, 0.032471835652750164
483, death_note, 0.015904572564612324
484, death_note, 0.010603048376408217
485, death_note, 0.017229953611663355
486, kino_no_tabi, 0.010603048376408217
487, girls_bravo, 0.012591119946984758
488, ichigo_mashimaro, 0.007952286282306162
489, kamichu!, 0.01126573889993373
490, pani_poni_dash!, 0.02584493041749503
492, armitage_iii, 0.013916500994035786
493, armitage_iii, 0.011928429423459244
495, bakuretsu_hunters, 0.03512259774685222
496, death_note, 0.015904572564612324
497, yami_to_boushi_to_hon_no_tabibito, 0.012591119946984758
498, dangaiou, 0.011928429423459244
499, death_note, 0.008614976805831677
501, doraemon, 0.011928429423459244
502, dragon_ball, 0.013253810470510271
503, eien_no_aselia, 0.00728959575878065
504, fatal_fury, 0.01126573889993373
506, death_note, 0.012591119946984758
507, death_note, 0.01126573889993373
508, death_note, 0.023194168323392977
509, death_note, 0.023194168323392977
510, kakyuusei_2, 0.013916500994035786
511, death_note, 0.00728959575878065
512, majo_no_takkyuubin, 0.010603048376408217
513, tenkuu_no_shiro_laputa, 0.010603048376408217
514, death_note, 0.008614976805831677
515, death_note, 0.013916500994035786
516, keroro_gunsou, 0.058979456593770706
517, school_rumble, 0.027833001988071572
518, death_note, 0.004638833664678595
519, mahoraba, 0.017229953611663355
520, marmalade_boy, 0.0066269052352551355
521, mermaid_melody_pichi_pichi_pitch, 0.02054340622929092
522, metropolis, 0.019218025182239893
523, tonari_no_totoro, 0.00927766732935719
525, death_note, 0.00927766732935719
526, please_save_my_earth, 0.01656726308813784
527, pokemon, 0.0874751491053678
528, pokemon, 0.017892644135188866
529, saishuu_heiki_kanojo, 0.009940357852882704
530, bishoujo_senshi_sailor_moon, 0.0583167660702452
531, bishoujo_senshi_sailor_moon, 0.011928429423459244
532, bishoujo_senshi_sailor_moon, 0.03644797879390325
533, death_note, 0.011928429423459244
534, slayers_try, 0.01855533465871438
535, slayers, 0.0145791915175613
536, slayers, 0.008614976805831677
537, tekken, 0.015904572564612324
538, tenchi_muyou!, 0.013253810470510271
539, tenchi_muyou!, 0.013916500994035786
540, tenchi_muyou!, 0.015904572564612324
541, tenchi_muyou!, 0.023194168323392977
543, vampire_hunter_d, 0.013916500994035786
544, death_note, 0.011928429423459244
545, wandaba_style, 0.007952286282306162
546, wind_a_breath_of_heart, 0.008614976805831677
547, wind_a_breath_of_heart, 0.008614976805831677
548, death_note, 0.005301524188204109
551, grappler_baki, 0.01855533465871438
552, digimon, 0.03313452617627568
553, yami_no_matsuei, 0.013253810470510271
554, koutetsu_tenshi_kurumi, 0.009940357852882704
555, koutetsu_tenshi_kurumi, 0.0066269052352551355
556, koutetsu_tenshi_kurumi, 0.005964214711729622
557, koutetsu_tenshi_kurumi, 0.008614976805831677
558, major, 0.04506295559973492
559, rahxephon, 0.004638833664678595
560, soukyuu_no_fafner, 0.017229953611663355
561, sakura_taisen, 0.013916500994035786
562, sakura_taisen, 0.008614976805831677
565, fate_stay_night, 0.011928429423459244
566, tetsuwan_birdy, 0.008614976805831677
567, the_big_o, 0.04572564612326044
568, bubblegum_crisis, 0.009940357852882704
569, death_note, 0.023194168323392977
570, death_note, 0.00927766732935719
571, death_note, 0.011928429423459244
573, saber_marionette_j, 0.01126573889993373
574, death_note, 0.005301524188204109
576, magikano, 0.012591119946984758
577, death_note, 0.008614976805831677
578, hotaru_no_haka, 0.005301524188204109
579, battle_programmer_shirase, 0.00927766732935719
580, death_note, 0.0066269052352551355
581, death_note, 0.00927766732935719
582, death_note, 0.012591119946984758
584, noein, 0.015241882041086813
585, mimi_wo_sumaseba, 0.009940357852882704
586, mononoke, 0.010603048376408217
587, hanbun_no_tsuki_ga_noboru_sora, 0.00927766732935719
588, death_note, 0.00728959575878065
590, kage_kara_mamoru!, 0.009940357852882704
591, amaenaideyo!!, 0.010603048376408217
592, death_note, 0.003976143141153081
593, death_note, 0.01656726308813784
594, naruto, 0.00728959575878065
595, x_(manga), 0.015904572564612324
596, chobits, 0.005964214711729622
597, neko_no_ongaeshi, 0.01126573889993373
598, death_note, 0.007952286282306162
599, death_note, 0.00728959575878065
600, death_note, 0.005301524188204109
601, death_note, 0.005964214711729622
602, death_note, 0.00927766732935719
603, precure, 0.03180914512922465
604, death_note, 0.01126573889993373
607, otogi-juushi_akazukin, 0.013253810470510271
608, sakura_taisen, 0.01656726308813784
609, saishuu_heiki_kanojo, 0.005964214711729622
610, popotan, 0.01126573889993373
611, death_note, 0.005301524188204109
612, death_note, 0.011928429423459244
613, death_note, 0.013916500994035786
614, okusama_wa_mahou_shoujo, 0.02253147779986746
615, nurse_witch_komugi-chan, 0.012591119946984758
616, nurse_angel_ririka_sos, 0.009940357852882704
617, death_note, 0.01126573889993373
618, kantai_collection, 0.019880715705765408
619, death_note, 0.009940357852882704
620, yuu-gi-ou, 0.009940357852882704
621, death_note, 0.013916500994035786
622, death_note, 0.008614976805831677
623, shichinin_no_nana, 0.013253810470510271
624, death_note, 0.011928429423459244
625, death_note, 0.005301524188204109
626, mamotte_shugogetten!, 0.008614976805831677
627, major, 0.025182239893969515
629, mahou_tsukai_tai!, 0.010603048376408217
630, mahou_tsukai_tai!, 0.007952286282306162
631, mahoromatic, 0.009940357852882704
632, mahoromatic, 0.009940357852882704
633, pokemon, 0.015241882041086813
634, koi_kaze, 0.010603048376408217
635, death_note, 0.013916500994035786
636, death_note, 0.013916500994035786
637, death_note, 0.013916500994035786
641, ichigo_100_percent, 0.00728959575878065
642, ichigo_100_percent, 0.007952286282306162
644, honey_and_clover, 0.01126573889993373
645, hikaru_no_go, 0.012591119946984758
646, death_note, 0.013253810470510271
647, harukanaru_toki_no_naka_de, 0.012591119946984758
648, tsuki_wa_higashi_ni_hi_wa_nishi_ni, 0.011928429423459244
649, death_note, 0.00927766732935719
650, death_note, 0.009940357852882704
651, green_green, 0.010603048376408217
652, galaxy_angel, 0.007952286282306162
653, galaxy_angel, 0.008614976805831677
654, galaxy_angel, 0.00728959575878065
655, galaxy_angel, 0.00927766732935719
656, air, 0.005301524188204109
658, akagi, 0.013253810470510271
659, azumanga_daiou, 0.00927766732935719
660, death_note, 0.00728959575878065
661, death_note, 0.005301524188204109
664, fullmetal_alchemist, 0.015241882041086813
665, jojo_no_kimyou_na_bouken, 0.011928429423459244
666, jojo_no_kimyou_na_bouken, 0.011928429423459244
667, kashimashi, 0.010603048376408217
668, death_note, 0.012591119946984758
669, kujibiki_unbalance, 0.01126573889993373
670, lamune, 0.010603048376408217
671, lemon_angel_project, 0.0145791915175613
673, my-hime, 0.019218025182239893
675, one, 0.010603048376408217
676, death_note, 0.0033134526176275677
677, sentimental_graffiti, 0.010603048376408217
678, death_note, 0.01656726308813784
679, death_note, 0.005301524188204109
683, pokemon_frlg, 0.013253810470510271
684, pokemon_frlg, 0.0145791915175613
685, to_heart, 0.013916500994035786
686, to_heart, 0.011928429423459244
687, tokyo_mew_mew, 0.01656726308813784
690, vampire_princess_miyu, 0.013916500994035786
692, death_note, 0.003976143141153081
693, death_note, 0.0066269052352551355
694, canvas_2, 0.013916500994035786
695, canvas, 0.00728959575878065
696, tenchi_muyou!, 0.013253810470510271
704, kanon, 0.010603048376408217
705, death_note, 0.0066269052352551355
706, comic_party, 0.01126573889993373
707, comic_party, 0.0066269052352551355
708, death_note, 0.010603048376408217
709, mujin_wakusei_survive, 0.013253810470510271
710, rec, 0.0066269052352551355
711, uchuu_senkan_yamato, 0.015241882041086813
712, zoids_genesis, 0.00927766732935719
713, air, 0.0145791915175613
714, high_school!_kimengumi, 0.00927766732935719
715, death_note, 0.005964214711729622
718, death_note, 0.005964214711729622
719, death_note, 0.010603048376408217
721, princess_tutu, 0.01656726308813784
723, death_note, 0.00927766732935719
724, death_note, 0.00728959575878065
725, death_note, 0.003976143141153081
727, kingyo_chuuihou!, 0.011928429423459244
729, death_note, 0.010603048376408217
730, death_note, 0.004638833664678595
731, interstella_5555, 0.00728959575878065
732, vampire_hunter_d, 0.008614976805831677
733, death_note, 0.00728959575878065
734, death_note, 0.005301524188204109
736, death_note, 0.005301524188204109
740, bishoujo_senshi_sailor_moon, 0.04903909874088801
741, death_note, 0.00728959575878065
743, death_note, 0.0066269052352551355
744, death_note, 0.01126573889993373
746, death_note, 0.007952286282306162
747, death_note, 0.005964214711729622
748, death_note, 0.005964214711729622
749, death_note, 0.005964214711729622
750, death_note, 0.015241882041086813
751, death_note, 0.0291583830351226
752, death_note, 0.004638833664678595
753, death_note, 0.004638833664678595
754, death_note, 0.012591119946984758
755, death_note, 0.0066269052352551355
756, school_days, 0.009940357852882704
757, death_note, 0.005301524188204109
758, rahxephon, 0.013253810470510271
760, tenjou_tenge, 0.0066269052352551355
761, naruto, 0.00728959575878065
762, bleach, 0.01126573889993373
763, zoids_chaotic_century, 0.01126573889993373
764, death_note, 0.015241882041086813
765, death_note, 0.0066269052352551355
766, demonbane, 0.005301524188204109
767, death_note, 0.00927766732935719
769, burn-up, 0.01126573889993373
770, death_note, 0.005301524188204109
771, death_note, 0.009940357852882704
773, death_note, 0.005964214711729622
776, death_note, 0.00927766732935719
777, hellsing, 0.023194168323392977
779, meitantei_conan, 0.019880715705765408
780, meitantei_conan, 0.015904572564612324
781, meitantei_conan, 0.019880715705765408
782, death_note, 0.02385685884691849
783, death_note, 0.012591119946984758
785, otaku_no_video, 0.013916500994035786
786, death_note, 0.00728959575878065
788, death_note, 0.010603048376408217
789, shinigami_no_ballad, 0.008614976805831677
790, ergo_proxy, 0.024519549370444003
791, puzzle_&_dragons, 0.015904572564612324
793, xxxholic, 0.010603048376408217
795, death_note, 0.013916500994035786
796, mahoujin_guruguru, 0.0066269052352551355
797, death_note, 0.00927766732935719
798, death_note, 0.013916500994035786
799, kokoro_toshokan, 0.01855533465871438
800, death_note, 0.009940357852882704
801, ghost_in_the_shell_stand_alone_complex, 0.06096752816434725
807, tsubasa_chronicle, 0.007952286282306162
808, bakuretsu_hunters, 0.015241882041086813
810, death_note, 0.008614976805831677
811, i"s, 0.008614976805831677
812, death_note, 0.00728959575878065
813, dragon_ball, 0.09675281643472498
814, tennis_no_ouji-sama, 0.04837640821736249
815, tennis_no_ouji-sama, 0.013916500994035786
816, nanako_kaitai_shinsho, 0.00728959575878065
817, death_note, 0.010603048376408217
818, death_note, 0.00728959575878065
819, death_note, 0.00728959575878065
820, ginga_eiyuu_densetsu, 0.17958913187541417
821, initial_d, 0.013916500994035786
822, initial_d, 0.00927766732935719
823, death_note, 0.003976143141153081
824, death_note, 0.00927766732935719
825, the_king_of_fighters, 0.015904572564612324
827, death_note, 0.005301524188204109
828, death_note, 0.00728959575878065
830, death_note, 0.005964214711729622
831, chicchana_yukitsukai_sugar, 0.02054340622929092
832, death_note, 0.005964214711729622
833, choujuushin_gravion, 0.0145791915175613
834, bleach, 0.026507620941020542
835, sister_princess, 0.015241882041086813
836, sister_princess, 0.017229953611663355
837, kyou_no_go_no_ni, 0.008614976805831677
838, narutaru, 0.011928429423459244
839, samurai_spirits, 0.00927766732935719
840, narue_no_sekai, 0.010603048376408217
841, death_note, 0.010603048376408217
842, ushio_to_tora, 0.010603048376408217
844, kamen_rider, 0.017892644135188866
846, school_rumble, 0.043074884029158385
848, jinki, 0.005964214711729622
849, suzumiya_haruhi_no_yuuutsu, 0.019218025182239893
850, death_note, 0.0145791915175613
851, kyou_kara_ore_wa!!, 0.02385685884691849
852, death_note, 0.011928429423459244
853, ouran_high_school_host_club, 0.026507620941020542
854, soul_link, 0.01126573889993373
855, strawberry_panic!, 0.019880715705765408
856, utawareru_mono, 0.024519549370444003
857, air_gear, 0.02253147779986746
858, death_note, 0.00728959575878065
859, digimon, 0.03644797879390325
860, makai_senki_disgaea, 0.007952286282306162
861, xxxholic, 0.015904572564612324
863, joshi_kousei, 0.01126573889993373
864, gundam, 0.008614976805831677
865, death_note, 0.009940357852882704
866, slayers, 0.008614976805831677
